Descripcion;Identificador;Titulo;Año ;Presupuesto Inicial ;Importe gastado;Programa Gasto;Gasto Classification Path;
01;2020-080100-3211-121-01;COMPLEMENTO ESPECIFICO;2020;325571;252929.7;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;1 GASTOS DE PERSONAL, 12 FUNCIONARIOS, 121 RETRIBUCIONES COMPLEMENTARIAS, Comunidad Autónoma de La Rioja;
04;2020-080100-3211-121-04;OTRAS REMUNERACIONES;2020;2306;35409.6;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;1 GASTOS DE PERSONAL, 12 FUNCIONARIOS, 121 RETRIBUCIONES COMPLEMENTARIAS, Comunidad Autónoma de La Rioja;
00;2020-080100-3211-130-00;RETRIBUCIONES BASICAS;2020;24672;17126.8;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;1 GASTOS DE PERSONAL, 13 LABORALES, 130 LABORAL FIJO, Comunidad Autónoma de La Rioja;
01;2020-080100-3211-130-01;OTRAS REMUNERACIONES;2020;20049;13566;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;1 GASTOS DE PERSONAL, 13 LABORALES, 130 LABORAL FIJO, Comunidad Autónoma de La Rioja;
02;2020-080100-3211-130-02;HORAS EXTRAORDINARIAS;2020;1802;0;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;1 GASTOS DE PERSONAL, 13 LABORALES, 130 LABORAL FIJO, Comunidad Autónoma de La Rioja;
00;2020-080100-3211-131-00;RETRIBUCIONES BASICAS;2020;570;5239.7;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;1 GASTOS DE PERSONAL, 13 LABORALES, 131 LABORAL EVENTUAL, Comunidad Autónoma de La Rioja;
01;2020-080100-3211-131-01;OTRAS REMUNERACIONES;2020;570;5751.3;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;1 GASTOS DE PERSONAL, 13 LABORALES, 131 LABORAL EVENTUAL, Comunidad Autónoma de La Rioja;
02;2020-080100-3211-131-02;HORAS EXTRAORDINARIAS;2020;360;0;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;1 GASTOS DE PERSONAL, 13 LABORALES, 131 LABORAL EVENTUAL, Comunidad Autónoma de La Rioja;
  ;2020-080100-3211-150-  ;PRODUCTIVIDAD;2020;0;3181.5;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;1 GASTOS DE PERSONAL, 150 PRODUCTIVIDAD, 15 INCENTIVOS AL RENDIMIENTO, Comunidad Autónoma de La Rioja;
  ;2020-080100-3211-151-  ;GRATIFICACIONES;2020;7888;1232.2;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;1 GASTOS DE PERSONAL, 15 INCENTIVOS AL RENDIMIENTO, 151 GRATIFICACIONES, Comunidad Autónoma de La Rioja;
00;2020-080100-3211-160-00;SEGURIDAD SOCIAL;2020;297223;292665.3;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;1 GASTOS DE PERSONAL, 16 CUOTAS, PRESTACIONES Y GASTOS SOCIALES A CARGO DEL EMPLEADOR, 160 CUOTAS SOCIALES, Comunidad Autónoma de La Rioja;
00;2020-080100-3211-212-00;INMOVILIZADO PROPIO;2020;47600;44859.8;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 21 REPARACIONES, MANTENIMIENTO Y CONSERVACION, 212 EDIFICIOS Y OTRAS CONSTRUCCIONES, Comunidad Autónoma de La Rioja;
00;2020-080100-3211-213-00;INMOVILIZADO PROPIO;2020;10000;5034.4;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 21 REPARACIONES, MANTENIMIENTO Y CONSERVACION, 213 MAQUINARIA, INSTALACION Y UTILLAJE, Comunidad Autónoma de La Rioja;
00;2020-080100-3211-214-00;INMOVILIZADO PROPIO;2020;845;44.7;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 21 REPARACIONES, MANTENIMIENTO Y CONSERVACION, 214 ELEMENTOS DE TRANSPORTE, Comunidad Autónoma de La Rioja;
00;2020-080100-3211-215-00;INMOVILIZADO PROPIO;2020;4977;265.8;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 21 REPARACIONES, MANTENIMIENTO Y CONSERVACION, 215 MOBILIARIO Y ENSERES, Comunidad Autónoma de La Rioja;
00;2020-080100-3211-220-00;ORDINARIO NO INVENTARIABLE;2020;4000;1926;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 220 MATERIAL DE OFICINA, Comunidad Autónoma de La Rioja;
01;2020-080100-3211-220-01;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;2020;1000;0;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 220 MATERIAL DE OFICINA, Comunidad Autónoma de La Rioja;
02;2020-080100-3211-220-02;MATERIAL INFORMATICO NO INVENTARIABLE;2020;245;0;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 220 MATERIAL DE OFICINA, Comunidad Autónoma de La Rioja;
02;2020-080100-3211-221-02;GAS;2020;14850;11120.2;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
04;2020-080100-3211-221-04;VESTUARIO;2020;2916;966.3;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
06;2020-080100-3211-221-06;PRODUCTOS FARMACEUTICOS;2020;30;25.2;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
07;2020-080100-3211-221-07;MATERIALES ESPECIALES;2020;2700;2802.8;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
23;2020-080100-3211-221-23;CALZADO;2020;1000;642;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
99;2020-080100-3211-221-99;OTROS SUMINISTROS;2020;3451;3786.5;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
01;2020-080100-3211-222-01;POSTALES;2020;9900;2546.6;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 222 COMUNICACIONES, Comunidad Autónoma de La Rioja;
  ;2020-080100-3211-223-  ;TRANSPORTES;2020;409;0;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 223 TRANSPORTES, Comunidad Autónoma de La Rioja;
00;2020-080100-3211-225-00;LOCALES;2020;198;130;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 225 TRIBUTOS, Comunidad Autónoma de La Rioja;
01;2020-080100-3211-226-01;ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS;2020;8000;0;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
02;2020-080100-3211-226-02;PUBLICIDAD Y PROPAGANDA;2020;1726;0;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
03;2020-080100-3211-226-03;JURIDICOS, CONTENCIOSOS;2020;8000;2110.4;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
06;2020-080100-3211-226-06;REUNIONES, CONFERENCIAS Y CURSOS;2020;0;0;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
99;2020-080100-3211-226-99;OTROS;2020;0;1259.6;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
00;2020-080100-3211-227-00;LIMPIEZA Y ASEO;2020;240000;196595.4;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
01;2020-080100-3211-227-01;SEGURIDAD;2020;380000;374908;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
06;2020-080100-3211-227-06;ESTUDIOS Y TRABAJOS TECNICOS;2020;13000;411.4;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
99;2020-080100-3211-227-99;OTROS;2020;500;15095.6;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
  ;2020-080100-3211-230-  ;DIETAS;2020;3000;0;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 23 INDEMNIZACION POR RAZON DEL SERVICIO, 230 DIETAS, Comunidad Autónoma de La Rioja;
  ;2020-080100-3211-231-  ;LOCOMOCION;2020;1500;0;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 23 INDEMNIZACION POR RAZON DEL SERVICIO, 231 LOCOMOCION, Comunidad Autónoma de La Rioja;
  ;2020-080100-3211-233-  ;OTRAS INDEMNIZACIONES.;2020;1000;0;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 23 INDEMNIZACION POR RAZON DEL SERVICIO, 233 OTRAS INDEMNIZACIONES., Comunidad Autónoma de La Rioja;
00;2020-080100-3211-625-00;ADQUISICION;2020;0;0;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;62 INVERSION NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE LOS SERVICIOS, 625 MOBILIARIO Y ENSERES, 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
00;2020-080100-3211-626-00;ADQUISICION;2020;0;417.4;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;62 INVERSION NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE LOS SERVICIOS, 626 EQUIPOS PARA PROCESOS DE INFORMACION, 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
01;2020-080100-3211-632-01;CONSTRUCCION;2020;2400;0;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;63 INVERSION DE REPOSICION ASOCIADA AL FUNCION. OPERAT. DE LOS SERVICIOS, 6 INVERSIONES REALES, 632 EDIFICIOS Y OTRAS CONSTRUCCIONES, Comunidad Autónoma de La Rioja;
00;2020-080100-3211-633-00;ADQUISICION;2020;10000;0;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;63 INVERSION DE REPOSICION ASOCIADA AL FUNCION. OPERAT. DE LOS SERVICIOS, 6 INVERSIONES REALES, 633 MAQUINARIA, INSTALACIONES Y UTILLAJE, Comunidad Autónoma de La Rioja;
00;2020-080100-3211-635-00;ADQUISICION;2020;0;507.9;3211 ADMINISTRACIÓN GENERAL DE EDUCACIÓN;63 INVERSION DE REPOSICION ASOCIADA AL FUNCION. OPERAT. DE LOS SERVICIOS, 6 INVERSIONES REALES, 635 MOBILIARIO Y ENSERES, Comunidad Autónoma de La Rioja;
00;2020-080201-3311-120-00;SUELDO Y PAGAS EXTRAORDINARIAS;2020;89813;96646.7;3311 PROMOCIÓN DE LA CULTURA;1 GASTOS DE PERSONAL, 12 FUNCIONARIOS, 120 RETRIBUCIONES BASICAS, Comunidad Autónoma de La Rioja;
05;2020-080201-3311-120-05;TRIENIOS;2020;13235;12651;3311 PROMOCIÓN DE LA CULTURA;1 GASTOS DE PERSONAL, 12 FUNCIONARIOS, 120 RETRIBUCIONES BASICAS, Comunidad Autónoma de La Rioja;
00;2020-080201-3311-121-00;COMPLEMENTOS DE DESTINO;2020;41100;43693.2;3311 PROMOCIÓN DE LA CULTURA;1 GASTOS DE PERSONAL, 12 FUNCIONARIOS, 121 RETRIBUCIONES COMPLEMENTARIAS, Comunidad Autónoma de La Rioja;
01;2020-080201-3311-121-01;COMPLEMENTO ESPECIFICO;2020;68393;68801.7;3311 PROMOCIÓN DE LA CULTURA;1 GASTOS DE PERSONAL, 12 FUNCIONARIOS, 121 RETRIBUCIONES COMPLEMENTARIAS, Comunidad Autónoma de La Rioja;
04;2020-080201-3311-121-04;OTRAS REMUNERACIONES;2020;0;7470.1;3311 PROMOCIÓN DE LA CULTURA;1 GASTOS DE PERSONAL, 12 FUNCIONARIOS, 121 RETRIBUCIONES COMPLEMENTARIAS, Comunidad Autónoma de La Rioja;
00;2020-080201-3311-131-00;RETRIBUCIONES BASICAS;2020;570;0;3311 PROMOCIÓN DE LA CULTURA;1 GASTOS DE PERSONAL, 13 LABORALES, 131 LABORAL EVENTUAL, Comunidad Autónoma de La Rioja;
01;2020-080201-3311-131-01;OTRAS REMUNERACIONES;2020;570;0;3311 PROMOCIÓN DE LA CULTURA;1 GASTOS DE PERSONAL, 13 LABORALES, 131 LABORAL EVENTUAL, Comunidad Autónoma de La Rioja;
  ;2020-080201-3311-150-  ;PRODUCTIVIDAD;2020;0;0;3311 PROMOCIÓN DE LA CULTURA;1 GASTOS DE PERSONAL, 150 PRODUCTIVIDAD, 15 INCENTIVOS AL RENDIMIENTO, Comunidad Autónoma de La Rioja;
00;2020-080201-3311-160-00;SEGURIDAD SOCIAL;2020;47731;45280.4;3311 PROMOCIÓN DE LA CULTURA;1 GASTOS DE PERSONAL, 16 CUOTAS, PRESTACIONES Y GASTOS SOCIALES A CARGO DEL EMPLEADOR, 160 CUOTAS SOCIALES, Comunidad Autónoma de La Rioja;
  ;2020-080201-3311-202-  ;EDIFICIOS Y OTRAS CONSTRUCCIONES;2020;8000;4986.3;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 20 ARRENDAMIENTOS Y CANONES, 202 EDIFICIOS Y OTRAS CONSTRUCCIONES, Comunidad Autónoma de La Rioja;
  ;2020-080201-3311-205-  ;MOBILIARIO Y ENSERES;2020;8200;605;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 20 ARRENDAMIENTOS Y CANONES, 205 MOBILIARIO Y ENSERES, Comunidad Autónoma de La Rioja;
  ;2020-080201-3311-209-  ;CANONES;2020;500;0;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 20 ARRENDAMIENTOS Y CANONES, 209 CANONES, Comunidad Autónoma de La Rioja;
00;2020-080201-3311-212-00;INMOVILIZADO PROPIO;2020;15800;0;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 21 REPARACIONES, MANTENIMIENTO Y CONSERVACION, 212 EDIFICIOS Y OTRAS CONSTRUCCIONES, Comunidad Autónoma de La Rioja;
00;2020-080201-3311-213-00;INMOVILIZADO PROPIO;2020;1000;730.4;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 21 REPARACIONES, MANTENIMIENTO Y CONSERVACION, 213 MAQUINARIA, INSTALACION Y UTILLAJE, Comunidad Autónoma de La Rioja;
00;2020-080201-3311-214-00;INMOVILIZADO PROPIO;2020;100;0;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 21 REPARACIONES, MANTENIMIENTO Y CONSERVACION, 214 ELEMENTOS DE TRANSPORTE, Comunidad Autónoma de La Rioja;
00;2020-080201-3311-215-00;INMOVILIZADO PROPIO;2020;2400;1443.2;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 21 REPARACIONES, MANTENIMIENTO Y CONSERVACION, 215 MOBILIARIO Y ENSERES, Comunidad Autónoma de La Rioja;
00;2020-080201-3311-220-00;ORDINARIO NO INVENTARIABLE;2020;1500;50.9;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 220 MATERIAL DE OFICINA, Comunidad Autónoma de La Rioja;
01;2020-080201-3311-220-01;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;2020;1800;0;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 220 MATERIAL DE OFICINA, Comunidad Autónoma de La Rioja;
02;2020-080201-3311-220-02;MATERIAL INFORMATICO NO INVENTARIABLE;2020;60;0;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 220 MATERIAL DE OFICINA, Comunidad Autónoma de La Rioja;
00;2020-080201-3311-221-00;ENERGIA ELECTRICA;2020;35000;20611.1;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
01;2020-080201-3311-221-01;AGUA;2020;100;188.9;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
07;2020-080201-3311-221-07;MATERIALES ESPECIALES;2020;100;150;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
99;2020-080201-3311-221-99;OTROS SUMINISTROS;2020;3900;10535.6;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
01;2020-080201-3311-222-01;POSTALES;2020;6500;0;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 222 COMUNICACIONES, Comunidad Autónoma de La Rioja;
  ;2020-080201-3311-223-  ;TRANSPORTES;2020;5000;10802;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 223 TRANSPORTES, Comunidad Autónoma de La Rioja;
00;2020-080201-3311-224-00;EDIFICIOS Y LOCALES;2020;600;584.9;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 224 PRIMAS DE SEGUROS, Comunidad Autónoma de La Rioja;
99;2020-080201-3311-224-99;OTROS RIESGOS;2020;5000;0;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 224 PRIMAS DE SEGUROS, Comunidad Autónoma de La Rioja;
00;2020-080201-3311-225-00;LOCALES;2020;800;522.6;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 225 TRIBUTOS, Comunidad Autónoma de La Rioja;
01;2020-080201-3311-225-01;AUTONOMICAS;2020;100;111;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 225 TRIBUTOS, Comunidad Autónoma de La Rioja;
02;2020-080201-3311-226-02;PUBLICIDAD Y PROPAGANDA;2020;19000;9722.7;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
03;2020-080201-3311-226-03;JURIDICOS, CONTENCIOSOS;2020;500;0;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
06;2020-080201-3311-226-06;REUNIONES, CONFERENCIAS Y CURSOS;2020;9000;2351.7;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
08;2020-080201-3311-226-08;PUBLICACIONES Y EDICIONES;2020;30000;2200;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
99;2020-080201-3311-226-99;OTROS;2020;29480;842.2;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
00;2020-080201-3311-227-00;LIMPIEZA Y ASEO;2020;20000;8770.4;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
01;2020-080201-3311-227-01;SEGURIDAD;2020;2500;0;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
03;2020-080201-3311-227-03;POSTALES;2020;5000;2446.6;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
06;2020-080201-3311-227-06;ESTUDIOS Y TRABAJOS TECNICOS;2020;15000;7652;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
13;2020-080201-3311-227-13;CONTRATO PROGRAMADOR FILMOTECA DE LA RIOJA;2020;45000;22639;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
14;2020-080201-3311-227-14;ALQUILER PELÍCULAS FILMOTECA DE LA RIOJA;2020;40000;18154.8;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
15;2020-080201-3311-227-15;SERVICIO ATENCIÓN SALA GONZALO DE BERCEO;2020;40000;32850.5;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
16;2020-080201-3311-227-16;TALLERES MÚSICA TRADICIONAL BONIFACIO GIL;2020;26000;29456;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
17;2020-080201-3311-227-17;FESTIVAL TEATRO INFANTIL TEATREA;2020;14000;43830.6;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
18;2020-080201-3311-227-18;FUNCIONES TEATRALES;2020;60000;0;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
19;2020-080201-3311-227-19;CONCIERTOS MUSICALES;2020;60000;34467.8;3311 PROMOCIÓN DE LA CULTURA;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
