Descripcion;Identificador;Titulo;Año ;Presupuesto Inicial ;Importe gastado;Programa Gasto;Gasto Classification Path;
01;2021-080203-3312-221-01;AGUA;2021;2500;483.6;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
03;2021-080203-3312-221-03;COMBUSTIBLES Y CARBURANTES;2021;19000;15903;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
04;2021-080203-3312-221-04;VESTUARIO;2021;4000;1989.9;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
06;2021-080203-3312-221-06;PRODUCTOS FARMACEUTICOS;2021;150;0;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
07;2021-080203-3312-221-07;MATERIALES ESPECIALES;2021;5500;129.5;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
23;2021-080203-3312-221-23;CALZADO;2021;1000;682.1;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
99;2021-080203-3312-221-99;OTROS SUMINISTROS;2021;5000;1068.5;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
01;2021-080203-3312-222-01;POSTALES;2021;5268;2330.8;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 222 COMUNICACIONES, Comunidad Autónoma de La Rioja;
  ;2021-080203-3312-223-  ;TRANSPORTES;2021;1000;754.4;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 223 TRANSPORTES, Comunidad Autónoma de La Rioja;
99;2021-080203-3312-224-99;OTROS RIESGOS;2021;1500;0;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 224 PRIMAS DE SEGUROS, Comunidad Autónoma de La Rioja;
00;2021-080203-3312-225-00;LOCALES;2021;1500;245;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 225 TRIBUTOS, Comunidad Autónoma de La Rioja;
01;2021-080203-3312-225-01;AUTONOMICAS;2021;1500;526;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 225 TRIBUTOS, Comunidad Autónoma de La Rioja;
02;2021-080203-3312-226-02;PUBLICIDAD Y PROPAGANDA;2021;0;14557;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
06;2021-080203-3312-226-06;REUNIONES, CONFERENCIAS Y CURSOS;2021;2500;445;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
99;2021-080203-3312-226-99;OTROS;2021;500;572.1;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
00;2021-080203-3312-227-00;LIMPIEZA Y ASEO;2021;75927;80713.9;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
01;2021-080203-3312-227-01;SEGURIDAD;2021;53975;40796.7;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
06;2021-080203-3312-227-06;ESTUDIOS Y TRABAJOS TECNICOS;2021;38000;29228.6;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
07;2021-080203-3312-227-07;SERVICIOS DE CARACTER INFORMATICO;2021;0;11535.1;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
13;2021-080203-3312-227-13;PRESTACIONES BIBLIOTECARIAS;2021;122500;113125.4;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
99;2021-080203-3312-227-99;OTROS;2021;2500;2894.9;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
  ;2021-080203-3312-230-  ;DIETAS;2021;1500;641.6;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 230 DIETAS, 23 INDEMNIZACION POR RAZON DEL SERVICIO, Comunidad Autónoma de La Rioja;
  ;2021-080203-3312-231-  ;LOCOMOCION;2021;1000;460.2;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 23 INDEMNIZACION POR RAZON DEL SERVICIO, 231 LOCOMOCION, Comunidad Autónoma de La Rioja;
  ;2021-080203-3312-233-  ;OTRAS INDEMNIZACIONES.;2021;0;0;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 23 INDEMNIZACION POR RAZON DEL SERVICIO, 233 OTRAS INDEMNIZACIONES., Comunidad Autónoma de La Rioja;
00;2021-080203-3312-480-00;BECAS FORMACIÓN BIBLIOTECARIA;2021;13250;10064.1;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;4 TRANSFERENCIAS CORRIENTES, 48 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 480 X, Comunidad Autónoma de La Rioja;
01;2021-080203-3312-623-01;CONSTRUCCION;2021;0;2092.1;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;62 INVERSION NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE LOS SERVICIOS, 623 MAQUINARIA, INSTALACIONES Y UTILLAJE, 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
00;2021-080203-3312-625-00;ADQUISICION;2021;17000;10950.5;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;62 INVERSION NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE LOS SERVICIOS, 625 MOBILIARIO Y ENSERES, 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
00;2021-080203-3312-626-00;ADQUISICION;2021;3000;24812.3;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;626 EQUIPOS PARA PROCESOS DE INFORMACION, 62 INVERSION NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE LOS SERVICIOS, 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
00;2021-080203-3312-629-00;ADQUISICION;2021;116000;104947.9;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;62 INVERSION NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE LOS SERVICIOS, 629 OTROS ACTIVOS MATERIALES, 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
04;2021-080203-3312-629-04;DIGITALIZACIÓN E INTEROPERABILIDAD;2021;19000;15216.1;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;62 INVERSION NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE LOS SERVICIOS, 629 OTROS ACTIVOS MATERIALES, 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
01;2021-080203-3312-632-01;CONSTRUCCION;2021;50000;0;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;63 INVERSION DE REPOSICION ASOCIADA AL FUNCION. OPERAT. DE LOS SERVICIOS, 632 EDIFICIOS Y OTRAS CONSTRUCCIONES, 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
00;2021-080203-3312-635-00;ADQUISICION;2021;2100;7238.2;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;635 MOBILIARIO Y ENSERES, 63 INVERSION DE REPOSICION ASOCIADA AL FUNCION. OPERAT. DE LOS SERVICIOS, 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
00;2021-080203-3312-639-00;ADQUISICION;2021;1500;0;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;63 INVERSION DE REPOSICION ASOCIADA AL FUNCION. OPERAT. DE LOS SERVICIOS, 639 OTROS ACTIVOS MATERIALES, 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
00;2021-080203-3312-669-00;ADQUISICION;2021;78000;77901.5;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;6 INVERSIONES REALES, 66 INVERSIONES GESTIONADAS PARA OTROS ENTES, 669 OTROS ACTIVOS MATERIALES, Comunidad Autónoma de La Rioja;
00;2021-080204-3312-120-00;SUELDO Y PAGAS EXTRAORDINARIAS;2021;146179;163972.8;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;1 GASTOS DE PERSONAL, 12 FUNCIONARIOS, 120 RETRIBUCIONES BASICAS, Comunidad Autónoma de La Rioja;
05;2021-080204-3312-120-05;TRIENIOS;2021;11209;12556.7;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;1 GASTOS DE PERSONAL, 12 FUNCIONARIOS, 120 RETRIBUCIONES BASICAS, Comunidad Autónoma de La Rioja;
00;2021-080204-3312-121-00;COMPLEMENTOS DE DESTINO;2021;61800;54650.5;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;1 GASTOS DE PERSONAL, 12 FUNCIONARIOS, 121 RETRIBUCIONES COMPLEMENTARIAS, Comunidad Autónoma de La Rioja;
01;2021-080204-3312-121-01;COMPLEMENTO ESPECIFICO;2021;99252;79785.9;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;1 GASTOS DE PERSONAL, 12 FUNCIONARIOS, 121 RETRIBUCIONES COMPLEMENTARIAS, Comunidad Autónoma de La Rioja;
04;2021-080204-3312-121-04;OTRAS REMUNERACIONES;2021;12943;9456.1;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;1 GASTOS DE PERSONAL, 12 FUNCIONARIOS, 121 RETRIBUCIONES COMPLEMENTARIAS, Comunidad Autónoma de La Rioja;
00;2021-080204-3312-130-00;RETRIBUCIONES BASICAS;2021;14588;9727.4;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;1 GASTOS DE PERSONAL, 13 LABORALES, 130 LABORAL FIJO, Comunidad Autónoma de La Rioja;
01;2021-080204-3312-130-01;OTRAS REMUNERACIONES;2021;11751;4757.2;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;1 GASTOS DE PERSONAL, 13 LABORALES, 130 LABORAL FIJO, Comunidad Autónoma de La Rioja;
00;2021-080204-3312-131-00;RETRIBUCIONES BASICAS;2021;581;14903.4;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;1 GASTOS DE PERSONAL, 13 LABORALES, 131 LABORAL EVENTUAL, Comunidad Autónoma de La Rioja;
01;2021-080204-3312-131-01;OTRAS REMUNERACIONES;2021;581;14508.7;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;1 GASTOS DE PERSONAL, 13 LABORALES, 131 LABORAL EVENTUAL, Comunidad Autónoma de La Rioja;
  ;2021-080204-3312-150-  ;PRODUCTIVIDAD;2021;0;356.4;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;1 GASTOS DE PERSONAL, 15 INCENTIVOS AL RENDIMIENTO, 150 PRODUCTIVIDAD, Comunidad Autónoma de La Rioja;
00;2021-080204-3312-160-00;SEGURIDAD SOCIAL;2021;88077;119175.3;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;1 GASTOS DE PERSONAL, 16 CUOTAS, PRESTACIONES Y GASTOS SOCIALES A CARGO DEL EMPLEADOR, 160 CUOTAS SOCIALES, Comunidad Autónoma de La Rioja;
  ;2021-080204-3312-202-  ;EDIFICIOS Y OTRAS CONSTRUCCIONES;2021;17000;12094.3;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 20 ARRENDAMIENTOS Y CANONES, 202 EDIFICIOS Y OTRAS CONSTRUCCIONES, Comunidad Autónoma de La Rioja;
  ;2021-080204-3312-209-  ;CANONES;2021;800;585;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 20 ARRENDAMIENTOS Y CANONES, 209 CANONES, Comunidad Autónoma de La Rioja;
00;2021-080204-3312-212-00;INMOVILIZADO PROPIO;2021;40000;23250.5;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;21 REPARACIONES, MANTENIMIENTO Y CONSERVACION, 2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 212 EDIFICIOS Y OTRAS CONSTRUCCIONES, Comunidad Autónoma de La Rioja;
01;2021-080204-3312-212-01;INMOVILIZADO ARRENDADO;2021;4000;0;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;21 REPARACIONES, MANTENIMIENTO Y CONSERVACION, 2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 212 EDIFICIOS Y OTRAS CONSTRUCCIONES, Comunidad Autónoma de La Rioja;
00;2021-080204-3312-213-00;INMOVILIZADO PROPIO;2021;40000;10048.3;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;21 REPARACIONES, MANTENIMIENTO Y CONSERVACION, 2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 213 MAQUINARIA, INSTALACION Y UTILLAJE, Comunidad Autónoma de La Rioja;
01;2021-080204-3312-213-01;INMOVILIZADO ARRENDADO;2021;5000;0;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;21 REPARACIONES, MANTENIMIENTO Y CONSERVACION, 2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 213 MAQUINARIA, INSTALACION Y UTILLAJE, Comunidad Autónoma de La Rioja;
00;2021-080204-3312-215-00;INMOVILIZADO PROPIO;2021;15000;886.9;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;21 REPARACIONES, MANTENIMIENTO Y CONSERVACION, 2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 215 MOBILIARIO Y ENSERES, Comunidad Autónoma de La Rioja;
00;2021-080204-3312-216-00;INMOVILIZADO PROPIO;2021;5000;3054;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;21 REPARACIONES, MANTENIMIENTO Y CONSERVACION, 2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 216 EQUIPOS PARA PROCESO DE INFORMACION, Comunidad Autónoma de La Rioja;
00;2021-080204-3312-220-00;ORDINARIO NO INVENTARIABLE;2021;1250;404.3;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 220 MATERIAL DE OFICINA, Comunidad Autónoma de La Rioja;
02;2021-080204-3312-220-02;MATERIAL INFORMATICO NO INVENTARIABLE;2021;250;0;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 220 MATERIAL DE OFICINA, Comunidad Autónoma de La Rioja;
00;2021-080204-3312-221-00;ENERGIA ELECTRICA;2021;71000;38670.9;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
01;2021-080204-3312-221-01;AGUA;2021;1000;188.5;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
02;2021-080204-3312-221-02;GAS;2021;30000;6424.9;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
04;2021-080204-3312-221-04;VESTUARIO;2021;5000;3092.7;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
06;2021-080204-3312-221-06;PRODUCTOS FARMACEUTICOS;2021;200;0;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
07;2021-080204-3312-221-07;MATERIALES ESPECIALES;2021;3800;730.1;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
23;2021-080204-3312-221-23;CALZADO;2021;800;993.6;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
99;2021-080204-3312-221-99;OTROS SUMINISTROS;2021;25000;6177.5;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
01;2021-080204-3312-222-01;POSTALES;2021;3100;3.5;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 222 COMUNICACIONES, Comunidad Autónoma de La Rioja;
  ;2021-080204-3312-223-  ;TRANSPORTES;2021;59900;0;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 223 TRANSPORTES, Comunidad Autónoma de La Rioja;
99;2021-080204-3312-224-99;OTROS RIESGOS;2021;20000;5518;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 224 PRIMAS DE SEGUROS, Comunidad Autónoma de La Rioja;
00;2021-080204-3312-225-00;LOCALES;2021;1500;246.8;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 225 TRIBUTOS, Comunidad Autónoma de La Rioja;
01;2021-080204-3312-225-01;AUTONOMICAS;2021;1000;181.6;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 225 TRIBUTOS, Comunidad Autónoma de La Rioja;
02;2021-080204-3312-226-02;PUBLICIDAD Y PROPAGANDA;2021;0;7514.1;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
06;2021-080204-3312-226-06;REUNIONES, CONFERENCIAS Y CURSOS;2021;1000;0;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
08;2021-080204-3312-226-08;PUBLICACIONES Y EDICIONES;2021;15000;0;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
99;2021-080204-3312-226-99;OTROS;2021;500;1128.9;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
00;2021-080204-3312-227-00;LIMPIEZA Y ASEO;2021;40000;28101.3;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
01;2021-080204-3312-227-01;SEGURIDAD;2021;300000;239727.1;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
03;2021-080204-3312-227-03;POSTALES;2021;500;475.5;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
06;2021-080204-3312-227-06;ESTUDIOS Y TRABAJOS TECNICOS;2021;35000;6263.2;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
07;2021-080204-3312-227-07;SERVICIOS DE CARÁCTER INFORMÁTICO;2021;15000;369.9;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
08;2021-080204-3312-227-08;ACTIVIDADES CULTURALES SERVICIO MUSEOS;2021;40000;0;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
99;2021-080204-3312-227-99;OTROS;2021;36000;103391.7;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
  ;2021-080204-3312-230-  ;DIETAS;2021;400;0;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 230 DIETAS, 23 INDEMNIZACION POR RAZON DEL SERVICIO, Comunidad Autónoma de La Rioja;
  ;2021-080204-3312-231-  ;LOCOMOCION;2021;400;154;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 23 INDEMNIZACION POR RAZON DEL SERVICIO, 231 LOCOMOCION, Comunidad Autónoma de La Rioja;
  ;2021-080204-3312-233-  ;OTRAS INDEMNIZACIONES.;2021;200;0;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 23 INDEMNIZACION POR RAZON DEL SERVICIO, 233 OTRAS INDEMNIZACIONES., Comunidad Autónoma de La Rioja;
03;2021-080204-3312-622-03;INCORPORACION DE BIENES Y SERVICIOS;2021;50000;0;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;62 INVERSION NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE LOS SERVICIOS, 622 EDIFICIOS Y OTRAS CONSTRUCCIONES, 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
00;2021-080204-3312-625-00;ADQUISICION;2021;5000;2073.6;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;62 INVERSION NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE LOS SERVICIOS, 625 MOBILIARIO Y ENSERES, 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
00;2021-080204-3312-629-00;ADQUISICION;2021;1000;1726;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;62 INVERSION NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE LOS SERVICIOS, 629 OTROS ACTIVOS MATERIALES, 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
01;2021-080204-3312-632-01;CONSTRUCCION;2021;0;0;3312 MUSEOS, ARCHIVOS Y BIBLIOTECAS;63 INVERSION DE REPOSICION ASOCIADA AL FUNCION. OPERAT. DE LOS SERVICIOS, 632 EDIFICIOS Y OTRAS CONSTRUCCIONES, 6 INVERSIONES REALES, Comunidad Autónoma de La Rioja;
