Descripcion;Identificador;Titulo;Año ;Presupuesto Inicial ;Importe gastado;Programa Gasto;Gasto Classification Path;
02;2023-080201-3311-480-02;ASOC.ALUMNOS ESCUELA JOTAS LA RIOJA PROMOCIÓN, ENSEÑANZA Y APRENDIZAJE;2023;20000;0;3311 PROMOCIÓN DE LA CULTURA;480 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO, 48 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 4 TRANSFERENCIAS CORRIENTES, Comunidad Autónoma de La Rioja;
03;2023-080201-3311-480-03;ASOC.ALUMNOS ESCUELA RONDALLA LA RIOJA PROMOCIÓN,ENSEÑANZA Y APRENDIZAJE;2023;18000;0;3311 PROMOCIÓN DE LA CULTURA;480 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO, 48 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 4 TRANSFERENCIAS CORRIENTES, Comunidad Autónoma de La Rioja;
04;2023-080201-3311-480-04;ASOC.ALUMNOS ESCUELA DULZAINA LA RIOJA PROMOCIÓN,ENSEÑANZA Y APRENDIZAJE;2023;18000;0;3311 PROMOCIÓN DE LA CULTURA;480 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO, 48 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 4 TRANSFERENCIAS CORRIENTES, Comunidad Autónoma de La Rioja;
05;2023-080201-3311-480-05;ASOCIACIÓN BRIONES MEDIEVAL JORNADAS MEDIEVALES;2023;14620;0;3311 PROMOCIÓN DE LA CULTURA;480 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO, 48 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 4 TRANSFERENCIAS CORRIENTES, Comunidad Autónoma de La Rioja;
06;2023-080201-3311-480-06;ASOC.CULTURAL GRUPO DE DANZAS DE LOGROÑO ACTIVIDADES CULTURALES PROMOCIÓN DANZAS;2023;9500;0;3311 PROMOCIÓN DE LA CULTURA;480 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO, 48 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 4 TRANSFERENCIAS CORRIENTES, Comunidad Autónoma de La Rioja;
07;2023-080201-3311-480-07;ASOCIACIÓN RIOJA ROMÁNICA;2023;15000;3750;3311 PROMOCIÓN DE LA CULTURA;480 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO, 48 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 4 TRANSFERENCIAS CORRIENTES, Comunidad Autónoma de La Rioja;
08;2023-080201-3311-480-08;ATENEO RIOJANO ACTIVIDADES CULTURALES;2023;35000;0;3311 PROMOCIÓN DE LA CULTURA;480 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO, 48 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 4 TRANSFERENCIAS CORRIENTES, Comunidad Autónoma de La Rioja;
09;2023-080201-3311-480-09;PATRONATO PRO REPRESENTACIONES Hº NAJERENSES. CRÓNICA NAJERENSE;2023;18000;0;3311 PROMOCIÓN DE LA CULTURA;480 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO, 48 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 4 TRANSFERENCIAS CORRIENTES, Comunidad Autónoma de La Rioja;
10;2023-080201-3311-480-10;PATRONATO SANTA Mª LA REAL DE NÁJERA ACTIVIDADES CULTURALES;2023;35816;0;3311 PROMOCIÓN DE LA CULTURA;480 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO, 48 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 4 TRANSFERENCIAS CORRIENTES, Comunidad Autónoma de La Rioja;
11;2023-080201-3311-480-11;FUNDACIÓN PRO REAL ACADEMIA ESPAÑOLA DE LA LENGUA;2023;260060;0;3311 PROMOCIÓN DE LA CULTURA;480 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO, 48 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 4 TRANSFERENCIAS CORRIENTES, Comunidad Autónoma de La Rioja;
12;2023-080201-3311-480-12;FUNDACIÓN MUSEO ARQUEOLÓGICO NAJERILLENSE;2023;18000;4500;3311 PROMOCIÓN DE LA CULTURA;480 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO, 48 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 4 TRANSFERENCIAS CORRIENTES, Comunidad Autónoma de La Rioja;
13;2023-080201-3311-480-13;FUNDACIÓN COAR FESTIVAL CONCÉNTRICO;2023;15000;0;3311 PROMOCIÓN DE LA CULTURA;480 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO, 48 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 4 TRANSFERENCIAS CORRIENTES, Comunidad Autónoma de La Rioja;
14;2023-080201-3311-480-14;FUNDACIÓN PRÁXEDES MATEO SAGASTA;2023;34200;8550;3311 PROMOCIÓN DE LA CULTURA;480 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO, 48 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 4 TRANSFERENCIAS CORRIENTES, Comunidad Autónoma de La Rioja;
15;2023-080201-3311-480-15;UNIVERSIDAD POPULAR DE LOGROÑO ACTIVIDADES CULTURALES;2023;15000;0;3311 PROMOCIÓN DE LA CULTURA;480 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO, 48 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 4 TRANSFERENCIAS CORRIENTES, Comunidad Autónoma de La Rioja;
16;2023-080201-3311-480-16;ASOC. MUSICAL CON-TRASTES RIOJA. ACTIVIDADES CULTURALES;2023;12000;0;3311 PROMOCIÓN DE LA CULTURA;480 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO, 48 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 4 TRANSFERENCIAS CORRIENTES, Comunidad Autónoma de La Rioja;
17;2023-080201-3311-480-17;ASOC.COMPAÑÍA LÍRICA DE AFICIONADOS PEPE EIZAGA ACT. CULTURALES;2023;25000;0;3311 PROMOCIÓN DE LA CULTURA;480 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO, 48 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 4 TRANSFERENCIAS CORRIENTES, Comunidad Autónoma de La Rioja;
18;2023-080201-3311-480-18;ASOCIACIÓN ARTE EN LA TIERRA ACTIVIDADES CULTURALES;2023;12000;0;3311 PROMOCIÓN DE LA CULTURA;480 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO, 48 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 4 TRANSFERENCIAS CORRIENTES, Comunidad Autónoma de La Rioja;
20;2023-080201-3311-480-20;ASOCIACIÓN EMPRESARIAL ARICU ORGANIZACIÓN ACTIVIDADES CULTURALES;2023;15000;0;3311 PROMOCIÓN DE LA CULTURA;480 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO, 48 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 4 TRANSFERENCIAS CORRIENTES, Comunidad Autónoma de La Rioja;
00;2023-080201-3311-623-00;ADQUISICION;2023;13750;0;3311 PROMOCIÓN DE LA CULTURA;6 INVERSIONES REALES, 62 INVERSION NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE LOS SERVICIOS, 623 MAQUINARIA, INSTALACIONES Y UTILLAJE, Comunidad Autónoma de La Rioja;
00;2023-080201-3311-625-00;ADQUISICION;2023;12000;1263.3;3311 PROMOCIÓN DE LA CULTURA;6 INVERSIONES REALES, 62 INVERSION NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE LOS SERVICIOS, 625 MOBILIARIO Y ENSERES, Comunidad Autónoma de La Rioja;
00;2023-080201-3311-629-00;ADQUISICION;2023;6250;0;3311 PROMOCIÓN DE LA CULTURA;6 INVERSIONES REALES, 62 INVERSION NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE LOS SERVICIOS, 629 OTROS ACTIVOS MATERIALES, Comunidad Autónoma de La Rioja;
01;2023-080201-3311-632-01;CONSTRUCCION;2023;40000;0;3311 PROMOCIÓN DE LA CULTURA;6 INVERSIONES REALES, 63 INVERSION DE REPOSICION ASOCIADA AL FUNCION. OPERAT. DE LOS SERVICIOS, 632 EDIFICIOS Y OTRAS CONSTRUCCIONES, Comunidad Autónoma de La Rioja;
00;2023-080201-3311-635-00;ADQUISICION;2023;10000;0;3311 PROMOCIÓN DE LA CULTURA;6 INVERSIONES REALES, 63 INVERSION DE REPOSICION ASOCIADA AL FUNCION. OPERAT. DE LOS SERVICIOS, 635 MOBILIARIO Y ENSERES, Comunidad Autónoma de La Rioja;
00;2023-080201-3311-761-00;EQUIPAMIENTO LOCALES CULTURALES;2023;0;0;3311 PROMOCIÓN DE LA CULTURA;7 TRANSFERENCIAS DE CAPITAL, 76 A CORPORACIONES LOCALES, 761 A AYUNTAMIENTOS, Comunidad Autónoma de La Rioja;
00;2023-080201-3311-761-00;EQUIPAMIENTO LOCALES CULTURALES;2023;0;0;3311 PROMOCIÓN DE LA CULTURA;7 TRANSFERENCIAS DE CAPITAL, 76 A CORPORACIONES LOCALES, 761 A AYUNTAMIENTOS, Comunidad Autónoma de La Rioja;
00;2023-080201-3311-761-00;EQUIPAMIENTO LOCALES CULTURALES;2023;140000;15732.6;3311 PROMOCIÓN DE LA CULTURA;7 TRANSFERENCIAS DE CAPITAL, 76 A CORPORACIONES LOCALES, 761 A AYUNTAMIENTOS, Comunidad Autónoma de La Rioja;
01;2023-080201-3311-761-01;ADECUACIÓN LOCALES CULTURALES;2023;230000;32973.6;3311 PROMOCIÓN DE LA CULTURA;7 TRANSFERENCIAS DE CAPITAL, 76 A CORPORACIONES LOCALES, 761 A AYUNTAMIENTOS, Comunidad Autónoma de La Rioja;
00;2023-080201-3311-770-00;EQUIPAMIENTO LOCALES CULTURALES;2023;0;0;3311 PROMOCIÓN DE LA CULTURA;7 TRANSFERENCIAS DE CAPITAL, 77 A EMPRESAS PRIVADAS, 770 A EMPRESAS PRIVADAS, Comunidad Autónoma de La Rioja;
00;2023-080201-3311-770-00;EQUIPAMIENTO LOCALES CULTURALES;2023;0;0;3311 PROMOCIÓN DE LA CULTURA;7 TRANSFERENCIAS DE CAPITAL, 77 A EMPRESAS PRIVADAS, 770 A EMPRESAS PRIVADAS, Comunidad Autónoma de La Rioja;
00;2023-080201-3311-770-00;EQUIPAMIENTO LOCALES CULTURALES;2023;100000;11726.5;3311 PROMOCIÓN DE LA CULTURA;7 TRANSFERENCIAS DE CAPITAL, 77 A EMPRESAS PRIVADAS, 770 A EMPRESAS PRIVADAS, Comunidad Autónoma de La Rioja;
01;2023-080201-3311-770-01;ADECUACIÓN LOCALES CULTURALES;2023;100000;0;3311 PROMOCIÓN DE LA CULTURA;7 TRANSFERENCIAS DE CAPITAL, 77 A EMPRESAS PRIVADAS, 770 A EMPRESAS PRIVADAS, Comunidad Autónoma de La Rioja;
02;2023-080201-3311-770-02;AYUDAS CREACIÓN ARTÍSTICA;2023;48000;1634.3;3311 PROMOCIÓN DE LA CULTURA;7 TRANSFERENCIAS DE CAPITAL, 77 A EMPRESAS PRIVADAS, 770 A EMPRESAS PRIVADAS, Comunidad Autónoma de La Rioja;
03;2023-080201-3311-770-03;EMPRESAS DE ARTES ESCÉNICAS Y MUSICALES AYUDAS A GIRA;2023;48000;0;3311 PROMOCIÓN DE LA CULTURA;7 TRANSFERENCIAS DE CAPITAL, 77 A EMPRESAS PRIVADAS, 770 A EMPRESAS PRIVADAS, Comunidad Autónoma de La Rioja;
04;2023-080201-3311-770-04;ACELERADORAS CULTURALES;2023;0;0;3311 PROMOCIÓN DE LA CULTURA;7 TRANSFERENCIAS DE CAPITAL, 77 A EMPRESAS PRIVADAS, 770 A EMPRESAS PRIVADAS, Comunidad Autónoma de La Rioja;
00;2023-080201-3311-780-00;EQUIPAMIENTO LOCALES CULTURALES;2023;0;0;3311 PROMOCIÓN DE LA CULTURA;7 TRANSFERENCIAS DE CAPITAL, 78 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 780 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO, Comunidad Autónoma de La Rioja;
00;2023-080201-3311-780-00;EQUIPAMIENTO LOCALES CULTURALES;2023;0;0;3311 PROMOCIÓN DE LA CULTURA;7 TRANSFERENCIAS DE CAPITAL, 78 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 780 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO, Comunidad Autónoma de La Rioja;
00;2023-080201-3311-780-00;EQUIPAMIENTO LOCALES CULTURALES;2023;0;0;3311 PROMOCIÓN DE LA CULTURA;7 TRANSFERENCIAS DE CAPITAL, 78 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 780 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO, Comunidad Autónoma de La Rioja;
01;2023-080201-3311-780-01;ADECUACIÓN LOCALES CULTURALES;2023;90000;0;3311 PROMOCIÓN DE LA CULTURA;7 TRANSFERENCIAS DE CAPITAL, 78 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 780 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO, Comunidad Autónoma de La Rioja;
02;2023-080201-3311-780-02;ATENEO RIOJANO. MANTENIMIENTO LOCAL;2023;135000;0;3311 PROMOCIÓN DE LA CULTURA;7 TRANSFERENCIAS DE CAPITAL, 78 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 780 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO, Comunidad Autónoma de La Rioja;
00;2023-080201-3321-100-00;RETRIBUCIONES BÁSICAS;2023;22388;3864.9;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;1 GASTOS DE PERSONAL, 10 ALTOS CARGOS, 100 RETRIBUCIONES BÁSICAS Y OTRAS REMUNERACIONES DE ALTOS CARGOS, Comunidad Autónoma de La Rioja;
01;2023-080201-3321-100-01;OTRAS REMUNERACIONES;2023;44449;11557.7;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;1 GASTOS DE PERSONAL, 10 ALTOS CARGOS, 100 RETRIBUCIONES BÁSICAS Y OTRAS REMUNERACIONES DE ALTOS CARGOS, Comunidad Autónoma de La Rioja;
00;2023-080201-3321-120-00;SUELDO Y PAGAS EXTRAORDINARIAS;2023;235407;30613.6;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;1 GASTOS DE PERSONAL, 12 FUNCIONARIOS, 120 RETRIBUCIONES BÁSICAS, Comunidad Autónoma de La Rioja;
05;2023-080201-3321-120-05;TRIENIOS;2023;30352;6713;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;1 GASTOS DE PERSONAL, 12 FUNCIONARIOS, 120 RETRIBUCIONES BÁSICAS, Comunidad Autónoma de La Rioja;
00;2023-080201-3321-121-00;COMPLEMENTO DE DESTINO;2023;132759;17369.5;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;1 GASTOS DE PERSONAL, 121 RETRIBUCIONES COMPLEMENTARIAS, 12 FUNCIONARIOS, Comunidad Autónoma de La Rioja;
01;2023-080201-3321-121-01;COMPLEMENTO ESPECÍFICO;2023;231560;31415.6;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;1 GASTOS DE PERSONAL, 121 RETRIBUCIONES COMPLEMENTARIAS, 12 FUNCIONARIOS, Comunidad Autónoma de La Rioja;
04;2023-080201-3321-121-04;OTRAS REMUNERACIONES;2023;1518;1547.6;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;1 GASTOS DE PERSONAL, 121 RETRIBUCIONES COMPLEMENTARIAS, 12 FUNCIONARIOS, Comunidad Autónoma de La Rioja;
00;2023-080201-3321-130-00;RETRIBUCIONES BÁSICAS;2023;10120;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;1 GASTOS DE PERSONAL, 13 LABORALES, 130 LABORAL FIJO, Comunidad Autónoma de La Rioja;
01;2023-080201-3321-130-01;OTRAS REMUNERACIONES;2023;12918;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;1 GASTOS DE PERSONAL, 13 LABORALES, 130 LABORAL FIJO, Comunidad Autónoma de La Rioja;
00;2023-080201-3321-131-00;RETRIBUCIONES BÁSICAS;2023;598;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;1 GASTOS DE PERSONAL, 13 LABORALES, 131 LABORAL TEMPORAL, Comunidad Autónoma de La Rioja;
01;2023-080201-3321-131-01;OTRAS REMUNERACIONES;2023;598;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;1 GASTOS DE PERSONAL, 13 LABORALES, 131 LABORAL TEMPORAL, Comunidad Autónoma de La Rioja;
00;2023-080201-3321-150-00;PRODUCTIVIDAD;2023;0;272.3;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;15 INCENTIVOS AL RENDIMIENTO, 1 GASTOS DE PERSONAL, 150 PRODUCTIVIDAD, Comunidad Autónoma de La Rioja;
00;2023-080201-3321-160-00;SEGURIDAD SOCIAL;2023;147525;28489.5;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;1 GASTOS DE PERSONAL, 16 CUOTAS, PRESTACIONES Y GASTOS SOCIALES A CARGO DEL EMPLEADOR, 160 CUOTAS SOCIALES, Comunidad Autónoma de La Rioja;
00;2023-080201-3321-209-00;CÁNONES;2023;4370;3000;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 20 ARRENDAMIENTOS Y CANONES, 209 CÁNONES, Comunidad Autónoma de La Rioja;
00;2023-080201-3321-212-00;INMOVILIZADO PROPIO;2023;1070;302.5;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;21 REPARACIONES, MANTENIMIENTO Y CONSERVACION, 2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 212 EDIFICIOS Y OTRAS CONSTRUCCIONES, Comunidad Autónoma de La Rioja;
00;2023-080201-3321-213-00;INMOVILIZADO PROPIO;2023;1160;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;21 REPARACIONES, MANTENIMIENTO Y CONSERVACION, 2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 213 MAQUINARIA, INSTALACION Y UTILLAJE, Comunidad Autónoma de La Rioja;
00;2023-080201-3321-214-00;INMOVILIZADO PROPIO;2023;100;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;21 REPARACIONES, MANTENIMIENTO Y CONSERVACION, 2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 214 ELEMENTOS DE TRANSPORTE, Comunidad Autónoma de La Rioja;
00;2023-080201-3321-215-00;INMOVILIZADO PROPIO;2023;3320;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;21 REPARACIONES, MANTENIMIENTO Y CONSERVACION, 2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 215 MOBILIARIO Y ENSERES, Comunidad Autónoma de La Rioja;
00;2023-080201-3321-220-00;ORDINARIO NO INVENTARIABLE;2023;2325;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 220 MATERIAL DE OFICINA, Comunidad Autónoma de La Rioja;
01;2023-080201-3321-220-01;PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES;2023;1490;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 220 MATERIAL DE OFICINA, Comunidad Autónoma de La Rioja;
02;2023-080201-3321-220-02;MATERIAL INFORMATICO NO INVENTARIABLE;2023;1639;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 220 MATERIAL DE OFICINA, Comunidad Autónoma de La Rioja;
00;2023-080201-3321-221-00;ENERGIA ELECTRICA;2023;2500;436.6;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
04;2023-080201-3321-221-04;VESTUARIO;2023;520;287.8;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
07;2023-080201-3321-221-07;MATERIALES ESPECIALES;2023;580;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
23;2023-080201-3321-221-23;CALZADO;2023;347;383.8;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
99;2023-080201-3321-221-99;OTROS SUMINISTROS;2023;1350;202;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 221 SUMINISTROS, Comunidad Autónoma de La Rioja;
01;2023-080201-3321-222-01;POSTALES;2023;3400;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 222 COMUNICACIONES, Comunidad Autónoma de La Rioja;
00;2023-080201-3321-223-00;TRANSPORTES;2023;1138;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 223 TRANSPORTES, Comunidad Autónoma de La Rioja;
00;2023-080201-3321-224-00;EDIFICIOS Y LOCALES;2023;303;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 224 PRIMAS DE SEGUROS, Comunidad Autónoma de La Rioja;
99;2023-080201-3321-224-99;OTROS RIESGOS;2023;300;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 224 PRIMAS DE SEGUROS, Comunidad Autónoma de La Rioja;
00;2023-080201-3321-225-00;LOCALES;2023;70;71.7;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 225 TRIBUTOS, Comunidad Autónoma de La Rioja;
06;2023-080201-3321-226-06;REUNIONES, CONFERENCIAS Y CURSOS;2023;9056;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
08;2023-080201-3321-226-08;PUBLICACIONES Y EDICIONES;2023;950;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
99;2023-080201-3321-226-99;OTROS;2023;325;43.8;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 226 GASTOS DIVERSOS, Comunidad Autónoma de La Rioja;
03;2023-080201-3321-227-03;POSTALES;2023;343;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
30;2023-080201-3321-227-30;ESTUDIO CATALOGACIÓN Y SITUACIÓN PHA;2023;0;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
30;2023-080201-3321-227-30;ESTUDIO CATALOGACIÓN Y SITUACIÓN PHA;2023;0;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
30;2023-080201-3321-227-30;ESTUDIO CATALOGACIÓN Y SITUACIÓN PHA;2023;25000;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
99;2023-080201-3321-227-99;OTROS;2023;461;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 22 MATERIAL, SUMINISTROS Y OTROS, 227 TRABAJOS REALIZADOS POR OTRAS EMPRESAS, Comunidad Autónoma de La Rioja;
00;2023-080201-3321-230-00;DIETAS;2023;1500;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 23 INDEMNIZACION POR RAZON DEL SERVICIO, 230 DIETAS, Comunidad Autónoma de La Rioja;
00;2023-080201-3321-231-00;LOCOMOCIÓN;2023;1500;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;2 GASTOS EN BIENES CORRIENTES Y SERVICIOS, 23 INDEMNIZACION POR RAZON DEL SERVICIO, 231 LOCOMOCIÓN, Comunidad Autónoma de La Rioja;
00;2023-080201-3321-480-00;COAR JORNADAS INTERNACIONALES INTERVENCIÓN EN PATRIMONIO;2023;18000;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;480 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO, 48 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO, 4 TRANSFERENCIAS CORRIENTES, Comunidad Autónoma de La Rioja;
00;2023-080201-3321-625-00;ADQUISICION;2023;4750;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;6 INVERSIONES REALES, 62 INVERSION NUEVA ASOCIADA AL FUNCIONAMIENTO OPERATIVO DE LOS SERVICIOS, 625 MOBILIARIO Y ENSERES, Comunidad Autónoma de La Rioja;
00;2023-080201-3321-635-00;ADQUISICION;2023;1855;0;3321 PATRIMONIO HISTÓRICO-ARTÍSTICO;6 INVERSIONES REALES, 63 INVERSION DE REPOSICION ASOCIADA AL FUNCION. OPERAT. DE LOS SERVICIOS, 635 MOBILIARIO Y ENSERES, Comunidad Autónoma de La Rioja;
