EJERCICIO;ID_ORGANICO_1;DESC_ORGANICO_1;ID_ORGANICO_2;DESC_ORGANICO_2;ID_ECONOMICO_1;DESC_ECONOMICO_1;ID_ECONOMICO_2;DESC_ECONOMICO_2;ID_ECONOMICO_3;DESC_ECONOMICO_3;ID_ECONOMICO_4;DESC_ECONOMICO_4;ID_FUNCIONAL_1;DESC_FUNCIONAL_1;ID_FUNCIONAL_2;DESC_FUNCIONAL_2;ID_FUNCIONAL_3;DESC_FUNCIONAL_3;ID_FUNCIONAL_4;DESC_FUNCIONAL_4;PROPUESTA
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-7;Trabajos Realizados Por Otras Empresas;2-2-7-06;Estudios Y Trabajos Técnicos;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-3;Calidad Ambiental, Residuos Y Economía Circular; 431978,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-7;Trabajos Realizados Por Otras Empresas;2-2-7-06;Estudios Y Trabajos Técnicos;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-4;Gestión De Recursos Hídricos; 30000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-7;Trabajos Realizados Por Otras Empresas;2-2-7-07;Servicios De Caracter Informático;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-3;Calidad Ambiental, Residuos Y Economía Circular; 75000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-7;Trabajos Realizados Por Otras Empresas;2-2-7-07;Servicios De Caracter Informático;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-4;Gestión De Recursos Hídricos; 8000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-7;Trabajos Realizados Por Otras Empresas;2-2-7-14;Actividades Formativas;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-3;Calidad Ambiental, Residuos Y Economía Circular; 17000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-7;Trabajos Realizados Por Otras Empresas;2-2-7-30;X;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-3;Calidad Ambiental, Residuos Y Economía Circular; 40000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-7;Trabajos Realizados Por Otras Empresas;2-2-7-30;X;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-4;Gestión De Recursos Hídricos; 216000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 2;Gastos En Bienes Corrientes Y Servicios;2-2;Material, Suministros Y Otros;2-2-7;Trabajos Realizados Por Otras Empresas;2-2-7-99;Otros;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-3;Calidad Ambiental, Residuos Y Economía Circular; 1000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 2;Gastos En Bienes Corrientes Y Servicios;2-3;Indemnizacion Por Razon Del Servicio;2-3-0;Dietas;2-3-0-00;Dietas;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-3;Calidad Ambiental, Residuos Y Economía Circular; 12000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 2;Gastos En Bienes Corrientes Y Servicios;2-3;Indemnizacion Por Razon Del Servicio;2-3-0;Dietas;2-3-0-00;Dietas;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-4;Gestión De Recursos Hídricos; 3000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 2;Gastos En Bienes Corrientes Y Servicios;2-3;Indemnizacion Por Razon Del Servicio;2-3-1;Locomoción;2-3-1-00;Locomoción;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-3;Calidad Ambiental, Residuos Y Economía Circular; 10000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 2;Gastos En Bienes Corrientes Y Servicios;2-3;Indemnizacion Por Razon Del Servicio;2-3-1;Locomoción;2-3-1-00;Locomoción;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-4;Gestión De Recursos Hídricos; 2000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 2;Gastos En Bienes Corrientes Y Servicios;2-3;Indemnizacion Por Razon Del Servicio;2-3-3;Otras Indemnizaciones;2-3-3-00;Otras Indemnizaciones;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-3;Calidad Ambiental, Residuos Y Economía Circular; 1000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 4;Transferencias Corrientes;4-4;Al Resto Del Sector Publico De La C.A.R.;4-4-2;A Consorcios;4-4-2-00;A Consorcios;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-3;Calidad Ambiental, Residuos Y Economía Circular; 400000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 4;Transferencias Corrientes;4-4;Al Resto Del Sector Publico De La C.A.R.;4-4-2;A Consorcios;4-4-2-00;A Consorcios;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-4;Gestión De Recursos Hídricos; 10700000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 4;Transferencias Corrientes;4-6;A Corporaciones Locales;4-6-1;A Ayuntamientos;4-6-1-00;A Ayuntamientos;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-3;Calidad Ambiental, Residuos Y Economía Circular; 120000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 4;Transferencias Corrientes;4-7;A Empresas Privadas;4-7-0;A Empresas Privadas;4-7-0-00;A Empresas Privadas;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-3;Calidad Ambiental, Residuos Y Economía Circular; 66000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 4;Transferencias Corrientes;4-8;A Familias E Instituciones Sin Fines De Lucro;4-8-3;X;4-8-3-00;X;4;Actuaciones De Carácter Económico;4-6;Investigacion, Desarrollo E Innovacion;4-6-1;Investigación, Desarrollo E Innovación;4-6-1-1;Investigación Y Desarrollo; 58600,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 6;Inversiones Reales;6-0;Inversion Nueva En Infraestructura Y Bienes Destinados Al Uso General;6-0-1;Infraestructuras Y Bienes Destinados Al Uso General;6-0-1-00;Adquisicion;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-4;Gestión De Recursos Hídricos; 1000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 6;Inversiones Reales;6-0;Inversion Nueva En Infraestructura Y Bienes Destinados Al Uso General;6-0-1;Infraestructuras Y Bienes Destinados Al Uso General;6-0-1-03;Incorporacion De Bienes Y Servicios;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-4;Gestión De Recursos Hídricos; 19500,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 6;Inversiones Reales;6-1;Inversion De Reposic.En Infraestr. Y Bienes Destinados Al Uso General;6-1-1;Infraestructuras Y Bienes Destinados Al Uso General;6-1-1-01;Construccion;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-3;Calidad Ambiental, Residuos Y Economía Circular; 20000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 6;Inversiones Reales;6-1;Inversion De Reposic.En Infraestr. Y Bienes Destinados Al Uso General;6-1-1;Infraestructuras Y Bienes Destinados Al Uso General;6-1-1-01;Construccion;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-4;Gestión De Recursos Hídricos; 1000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 6;Inversiones Reales;6-1;Inversion De Reposic.En Infraestr. Y Bienes Destinados Al Uso General;6-1-1;Infraestructuras Y Bienes Destinados Al Uso General;6-1-1-03;Incorporacion De Bienes Y Servicios;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-4;Gestión De Recursos Hídricos; 5000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 6;Inversiones Reales;6-2;Inversion Nueva Asociada Al Funcionamiento Operativo De Los Servicios;6-2-3;Maquinaria, Instalaciones Y Utillaje;6-2-3-00;Adquisicion;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-3;Calidad Ambiental, Residuos Y Economía Circular; 15000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 6;Inversiones Reales;6-2;Inversion Nueva Asociada Al Funcionamiento Operativo De Los Servicios;6-2-6;Equipos Para Procesos De Informacion;6-2-6-00;Adquisicion;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-4;Gestión De Recursos Hídricos; 2000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 6;Inversiones Reales;6-3;Inversion De Reposicion Asociada Al Funcion. Operat. De Los Servicios;6-3-4;Elementos De Transporte;6-3-4-00;Adquisicion;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-4;Gestión De Recursos Hídricos; 1000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 6;Inversiones Reales;6-3;Inversion De Reposicion Asociada Al Funcion. Operat. De Los Servicios;6-3-6;Equipos Para Procesos De Informacion;6-3-6-00;Adquisicion;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-4;Gestión De Recursos Hídricos;
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 6;Inversiones Reales;6-4;Gastos De Inversiones De Caracter Inmaterial.;6-4-4;Aplicaciones Informaticas;6-4-4-03;Incorporacion De Bienes Y Servicios;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-3;Calidad Ambiental, Residuos Y Economía Circular; 67000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 6;Inversiones Reales;6-6;Inversiones Gestionadas Para Otros Entes;6-6-1;Infraestructuras Y Bienes Destinados Al Uso General;6-6-1-01;Construccion;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-3;Calidad Ambiental, Residuos Y Economía Circular; 225000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 6;Inversiones Reales;6-6;Inversiones Gestionadas Para Otros Entes;6-6-1;Infraestructuras Y Bienes Destinados Al Uso General;6-6-1-01;Construccion;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-4;Gestión De Recursos Hídricos; 562000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 6;Inversiones Reales;6-6;Inversiones Gestionadas Para Otros Entes;6-6-1;Infraestructuras Y Bienes Destinados Al Uso General;6-6-1-02;Gastos Inherentes Por Transmision De Propiedad;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-4;Gestión De Recursos Hídricos; 1000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 6;Inversiones Reales;6-6;Inversiones Gestionadas Para Otros Entes;6-6-1;Infraestructuras Y Bienes Destinados Al Uso General;6-6-1-03;Incorporacion De Bienes Y Servicios;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-3;Calidad Ambiental, Residuos Y Economía Circular; 50000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 6;Inversiones Reales;6-6;Inversiones Gestionadas Para Otros Entes;6-6-1;Infraestructuras Y Bienes Destinados Al Uso General;6-6-1-03;Incorporacion De Bienes Y Servicios;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-4;Gestión De Recursos Hídricos; 543185,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 7;Transferencias De Capital;7-4;A Otros Entes Públicos De La Comunidad Autonoma De La Rioja;7-4-2;A Consorcios;7-4-2-00;X;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-4;Gestión De Recursos Hídricos; 3400000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 7;Transferencias De Capital;7-6;A Corporaciones Locales;7-6-1;A Ayuntamientos;7-6-1-00;A Ayuntamientos;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-3;Calidad Ambiental, Residuos Y Economía Circular; 100000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 7;Transferencias De Capital;7-6;A Corporaciones Locales;7-6-1;A Ayuntamientos;7-6-1-00;A Ayuntamientos;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-4;Gestión De Recursos Hídricos; 1273412,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-05;Dirección General De Calidad Ambiental, Cambio Climático Y Agua; 7;Transferencias De Capital;7-7;A Empresas Privadas;7-7-0;A Empresas Privadas;7-7-0-00;A Empresas Privadas;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-3;Calidad Ambiental, Residuos Y Economía Circular; 120000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 1;Gastos De Personal;1-0;Altos Cargos;1-0-0;Retribuciones Básicas Y Otras Remuneraciones De Altos Cargos;1-0-0-00;Retribuciones Básicas;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-2;Gestión Forestal; 22443,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 1;Gastos De Personal;1-0;Altos Cargos;1-0-0;Retribuciones Básicas Y Otras Remuneraciones De Altos Cargos;1-0-0-01;Otras Remuneraciones;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-2;Gestión Forestal; 44560,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 1;Gastos De Personal;1-2;Funcionarios;1-2-0;Retribuciones Básicas;1-2-0-00;Sueldo Y Pagas Extraordinarias;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-1;Biodiversidad, Uso Público Y Educación Ambiental; 345497,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 1;Gastos De Personal;1-2;Funcionarios;1-2-0;Retribuciones Básicas;1-2-0-00;Sueldo Y Pagas Extraordinarias;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-2;Gestión Forestal; 1706622,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 1;Gastos De Personal;1-2;Funcionarios;1-2-0;Retribuciones Básicas;1-2-0-05;Trienios;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-1;Biodiversidad, Uso Público Y Educación Ambiental; 56273,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 1;Gastos De Personal;1-2;Funcionarios;1-2-0;Retribuciones Básicas;1-2-0-05;Trienios;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-2;Gestión Forestal; 278578,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 1;Gastos De Personal;1-2;Funcionarios;1-2-1;Retribuciones Complementarias;1-2-1-00;Complemento De Destino;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-1;Biodiversidad, Uso Público Y Educación Ambiental; 119100,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 1;Gastos De Personal;1-2;Funcionarios;1-2-1;Retribuciones Complementarias;1-2-1-00;Complemento De Destino;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-2;Gestión Forestal; 760427,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 1;Gastos De Personal;1-2;Funcionarios;1-2-1;Retribuciones Complementarias;1-2-1-01;Complemento Específico;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-1;Biodiversidad, Uso Público Y Educación Ambiental; 219256,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 1;Gastos De Personal;1-2;Funcionarios;1-2-1;Retribuciones Complementarias;1-2-1-01;Complemento Específico;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-2;Gestión Forestal; 1315177,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 1;Gastos De Personal;1-2;Funcionarios;1-2-1;Retribuciones Complementarias;1-2-1-04;Otras Remuneraciones;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-1;Biodiversidad, Uso Público Y Educación Ambiental; 18917,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 1;Gastos De Personal;1-2;Funcionarios;1-2-1;Retribuciones Complementarias;1-2-1-04;Otras Remuneraciones;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-2;Gestión Forestal; 86905,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 1;Gastos De Personal;1-3;Laborales;1-3-0;Laboral Fijo;1-3-0-00;Retribuciones Básicas;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-2;Gestión Forestal; 1885956,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 1;Gastos De Personal;1-3;Laborales;1-3-0;Laboral Fijo;1-3-0-01;Otras Remuneraciones;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-2;Gestión Forestal; 1850704,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 1;Gastos De Personal;1-3;Laborales;1-3-0;Laboral Fijo;1-3-0-02;Horas Extraordinarias;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-2;Gestión Forestal;
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 1;Gastos De Personal;1-3;Laborales;1-3-1;Laboral Temporal;1-3-1-00;Retribuciones Básicas;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-2;Gestión Forestal;
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 1;Gastos De Personal;1-3;Laborales;1-3-1;Laboral Temporal;1-3-1-01;Otras Remuneraciones;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-2;Gestión Forestal;
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 1;Gastos De Personal;1-3;Laborales;1-3-1;Laboral Temporal;1-3-1-02;Horas Extraordinarias;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-2;Gestión Forestal;
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 1;Gastos De Personal;1-5;Incentivos Al Rendimiento;1-5-0;Productividad;1-5-0-00;Productividad;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-2;Gestión Forestal; 205,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 1;Gastos De Personal;1-5;Incentivos Al Rendimiento;1-5-1;Gratificaciones;1-5-1-00;Gratificaciones;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-2;Gestión Forestal;
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 1;Gastos De Personal;1-6;Cuotas, Prestaciones Y Gastos Sociales A Cargo Del Empleador;1-6-0;Cuotas Sociales;1-6-0-00;Seguridad Social;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-1;Biodiversidad, Uso Público Y Educación Ambiental; 189440,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 1;Gastos De Personal;1-6;Cuotas, Prestaciones Y Gastos Sociales A Cargo Del Empleador;1-6-0;Cuotas Sociales;1-6-0-00;Seguridad Social;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-2;Gestión Forestal; 2064066,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 2;Gastos En Bienes Corrientes Y Servicios;2-0;Arrendamientos Y Canones;2-0-0;Terrenos Y Bienes Naturales;2-0-0-00;Terrenos Y Bienes Naturales;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-1;Biodiversidad, Uso Público Y Educación Ambiental;
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 2;Gastos En Bienes Corrientes Y Servicios;2-0;Arrendamientos Y Canones;2-0-2;Edificios Y Otras Construcciones;2-0-2-00;Edificios Y Otras Construcciones;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-1;Biodiversidad, Uso Público Y Educación Ambiental; 10000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 2;Gastos En Bienes Corrientes Y Servicios;2-0;Arrendamientos Y Canones;2-0-2;Edificios Y Otras Construcciones;2-0-2-00;Edificios Y Otras Construcciones;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-2;Gestión Forestal; 38000,0
 2025;05;Agricultura, Ganadería, Mundo Rural Y Medio Ambiente;05-06;Dirección General De Medio Natural Y Paisaje; 2;Gastos En Bienes Corrientes Y Servicios;2-0;Arrendamientos Y Canones;2-0-3;Maquinaria, Instalacion Y Utillaje;2-0-3-00;Maquinaria,Instalaciones Y Utillaje;4;Actuaciones De Carácter Económico;4-7;Medio Ambiente;4-7-1;Medio Ambiente;4-7-1-1;Biodiversidad, Uso Público Y Educación Ambiental; 1000,0
